Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,Did
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,21,19MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,14,8MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,15,7MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,12,23MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,22,6MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,3,19MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,3,13MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,3,10MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,2,13MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,2,31MH
31-08-2019,2300,Nephrology,Day Case,Adult,16-64,  0-3 Months,1,35MH
31-08-2019,2300,Nephrology,Inpatient,Adult,16-64,  0-3 Months,1,5MH
31-08-2019,2300,Nephrology,Inpatient,Adult,65+,  0-3 Months,1,11MH
31-08-2019,2300,Nephrology,Inpatient,Adult,65+,  9-12 Months,1,13MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,12,9MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,10,11MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,5,35MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,4,4MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,3,7MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  3-6 Months,7,9MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,2,25MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,8,30MH
31-08-2019,2500,Rheumatology,Inpatient,Adult,16-64, 12-15 Months,1,1MH
31-08-2019,2600,General Surgery,Day Case,Adult,0-15,  0-3 Months,1,11MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,32,35MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,37,17MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,22,21MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,23,20MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,11,20MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2,4MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,18+ Months,29,18MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,10,4MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,12,16MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1,7MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3,23MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2,23MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,18+ Months,1,32MH
31-08-2019,2600,General Surgery,Inpatient,Adult,0-15,  3-6 Months,1,19MH
31-08-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,44,28MH
31-08-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,14,10MH
31-08-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,14,21MH
31-08-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,18,29MH
31-08-2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,2,3MH
31-08-2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,5,24MH
31-08-2019,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,8,11MH
31-08-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,19,9MH
31-08-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,5,10MH
31-08-2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,5,10MH
31-08-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,3,11MH
31-08-2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,1,13MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,26,36MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,49,5MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,20,33MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,32,6MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 12-15 Months,20,16MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 15-18 Months,20,21MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,18+ Months,27,8MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,9,21MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,8,36MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  6-9 Months,12,28MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  9-12 Months,7,16MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 12-15 Months,3,4MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 15-18 Months,2,17MH
31-08-2019,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,18+ Months,11,21MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  0-3 Months,25,28MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  3-6 Months,18,31MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  6-9 Months,5,3MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  9-12 Months,8,1MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64, 12-15 Months,10,4MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64, 15-18 Months,4,1MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,18+ Months,18,9MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  0-3 Months,23,5MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  3-6 Months,14,27MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  6-9 Months,9,24MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  9-12 Months,7,20MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+, 12-15 Months,5,23MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+, 15-18 Months,4,6MH
31-08-2019,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,18+ Months,13,17MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,42,2MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,30,16MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,15,26MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,12,13MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,4,5MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,1,11MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,9,17MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,11,33MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,3,4MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,5,27MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,2,25MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1,8MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,1,1MH
31-08-2019,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,1,7MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,16,21MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,7,33MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,4,25MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,2,2MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,3,14MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,1,16MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,6,5MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,24,10MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,5,16MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,1,36MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,1,19MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,1,13MH
31-08-2019,2604,Vascular Surgery,Inpatient,Adult,65+,18+ Months,6,6MH
31-08-2019,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,2,35MH
31-08-2019,7000,Dental Surgery,Day Case,Adult,16-64,  0-3 Months,10,9MH
31-08-2019,7000,Dental Surgery,Day Case,Adult,16-64,  3-6 Months,7,9MH
31-08-2019,7000,Dental Surgery,Day Case,Adult,16-64, 15-18 Months,1,35MH
31-08-2019,7000,Dental Surgery,Day Case,Adult,65+,  0-3 Months,2,18MH
31-08-2019,7000,Dental Surgery,Day Case,Adult,65+,  3-6 Months,1,14MH
31-08-2019,7000,Dental Surgery,Inpatient,Adult,16-64,  0-3 Months,1,9MH
31-08-2019,7000,Dental Surgery,Inpatient,Adult,16-64,  3-6 Months,2,1MH
31-08-2019,7000,Dental Surgery,Inpatient,Adult,16-64,  6-9 Months,1,1MH
31-08-2019,7000,Dental Surgery,Inpatient,Adult,16-64, 12-15 Months,1,27MH
31-08-2019,7000,Dental Surgery,Inpatient,Adult,65+,  0-3 Months,1,6MH
31-08-2019,7600,Cardio-Thoracic Surgery,Day Case,Adult,16-64,  3-6 Months,2,27MH
31-08-2019,7600,Cardio-Thoracic Surgery,Day Case,Adult,65+,  6-9 Months,1,9MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,24,16MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,23,17MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  6-9 Months,16,7MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  9-12 Months,7,31MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 12-15 Months,5,16MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 15-18 Months,5,26MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,18+ Months,7,4MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,44,2MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  3-6 Months,12,2MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  6-9 Months,12,7MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  9-12 Months,8,35MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 12-15 Months,3,7MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 15-18 Months,2,25MH
31-08-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,18+ Months,1,32MH
31-08-2019,7700,Metabolic Medicine,Inpatient,Adult,16-64,18+ Months,1,6MH
31-08-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,45,34MH
31-08-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,23,21MH
31-08-2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,19,11MH
31-08-2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,16,7MH
31-08-2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,5,21MH
31-08-2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,4,17MH
31-08-2019,7800,Urology,Day Case,Adult,16-64,18+ Months,28,36MH
31-08-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,44,34MH
31-08-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,46,20MH
31-08-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,9,15MH
31-08-2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,7,33MH
31-08-2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,3,12MH
31-08-2019,7800,Urology,Day Case,Adult,65+, 15-18 Months,2,24MH
31-08-2019,7800,Urology,Day Case,Adult,65+,18+ Months,13,6MH
31-08-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,23,8MH
31-08-2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,27,35MH
31-08-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,13,29MH
31-08-2019,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,13,27MH
31-08-2019,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,9,36MH
31-08-2019,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,6,36MH
31-08-2019,7800,Urology,Inpatient,Adult,16-64,18+ Months,21,29MH
31-08-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,38,3MH
31-08-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,13,8MH
31-08-2019,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2,31MH
31-08-2019,7800,Urology,Inpatient,Adult,65+,  9-12 Months,3,31MH
31-08-2019,7800,Urology,Inpatient,Adult,65+, 12-15 Months,3,3MH
31-08-2019,7800,Urology,Inpatient,Adult,65+, 15-18 Months,4,31MH
31-08-2019,7800,Urology,Inpatient,Adult,65+,18+ Months,15,5MH
31-08-2019,8000,Anaesthetics,Inpatient,Adult,16-64,  0-3 Months,1,10MH
31-08-2019,8000,Anaesthetics,Inpatient,Adult,65+,  0-3 Months,1,3MH
31-08-2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,70,20MH
31-08-2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,69,33MH
31-08-2019,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,24,30MH
31-08-2019,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,19,12MH
31-08-2019,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,2,4MH
31-08-2019,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,2,2MH
31-08-2019,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,1,10MH
31-08-2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,25,32MH
31-08-2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,24,24MH
31-08-2019,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,20,16MH
31-08-2019,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,12,14MH
31-08-2019,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,1,5MH
31-08-2019,8003,Pain Relief,Inpatient,Adult,16-64,  3-6 Months,1,14MH
31-08-2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,19,32MH
31-08-2019,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,7,24MH
31-08-2019,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,2,28MH
31-08-2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,19,19MH
31-08-2019,100,Cardiology,Day Case,Adult,65+,  3-6 Months,6,3MH
31-08-2019,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,12,9MH
31-08-2019,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,12,1MH
31-08-2019,100,Cardiology,Inpatient,Adult,16-64,  6-9 Months,2,33MH
31-08-2019,100,Cardiology,Inpatient,Adult,16-64,  9-12 Months,2,7MH
31-08-2019,100,Cardiology,Inpatient,Adult,16-64, 12-15 Months,4,24MH
31-08-2019,100,Cardiology,Inpatient,Adult,16-64, 15-18 Months,6,20MH
31-08-2019,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,2,28MH
31-08-2019,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,4,23MH
31-08-2019,100,Cardiology,Inpatient,Adult,65+,  6-9 Months,1,8MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,37,9MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,16,10MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,9,25MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,2,36MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,3,4MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1,1MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,5,34MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,6,10MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1,21MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,3,21MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1,10MH
31-08-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,1,32MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,30,13MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,21,2MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,9,2MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,8,9MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,4,14MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,4,36MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,4,31MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,2,35MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,2,24MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2,11MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,2,32MH
31-08-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,1,1MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,13,19MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,17,2MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,9,10MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,13,2MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,2,10MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,2,19MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,3,19MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,4,35MH
31-08-2019,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,1,26MH
31-08-2019,700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,4,13MH
31-08-2019,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,9,21MH
31-08-2019,700,Gastro-Enterology,Inpatient,Adult,65+, 12-15 Months,1,13MH
31-08-2019,1100,Haematology,Day Case,Adult,16-64,  0-3 Months,1,5MH
31-08-2019,1100,Haematology,Inpatient,Adult,16-64,  0-3 Months,2,28MH
31-08-2019,1100,Haematology,Inpatient,Adult,65+,  0-3 Months,1,12MH
31-08-2019,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,2,16MH
31-08-2019,1300,Neurology,Inpatient,Adult,65+,  0-3 Months,1,33MH
31-08-2019,1300,Neurology,Inpatient,Adult,65+,  3-6 Months,1,18MH
31-08-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,6,35MH
31-08-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,4,23MH
31-08-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,2,35MH
31-08-2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,2,11MH
31-08-2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,2,28MH
31-08-2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1,10MH
31-08-2019,1600,Oncology,Inpatient,Adult,16-64,  0-3 Months,2,28MH
31-08-2019,1600,Oncology,Inpatient,Adult,16-64,  3-6 Months,2,22MH
31-08-2019,1600,Oncology,Inpatient,Adult,16-64,  6-9 Months,1,18MH
31-08-2019,1600,Oncology,Inpatient,Adult,65+,  0-3 Months,3,26MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,23,9MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,15,31MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,6,33MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,3,14MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,1,23MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,60,35MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,36,35MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,32,24MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,17,18MH
31-08-2019,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,1,16MH
31-08-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,12,14MH
31-08-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,2,3MH
31-08-2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,1,3MH
31-08-2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,1,29MH
31-08-2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,1,33MH
31-08-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,10,10MH
31-08-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,2,19MH
31-08-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,2,19MH
31-08-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,3,9MH
31-08-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,2,27MH
31-08-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,1,27MH
31-08-2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,1,25MH
31-08-2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,1,16MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,34,18MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,17,31MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,10,35MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,10,6MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,12,21MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,5,22MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,6,6MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,17,26MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,6,23MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,2,32MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,3,27MH
31-08-2019,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,2,29MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,5,30MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,7,35MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,3,29MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,3,12MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,2,5MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,1,3MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,18,23MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,2,6MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1,22MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,1,14MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+, 12-15 Months,1,7MH
31-08-2019,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,1,13MH
31-08-2019,2200,Radiology,Day Case,Adult,65+,  3-6 Months,1,30MH
31-08-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,4,28MH
31-08-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,1,1MH
31-08-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,2,35MH
31-08-2019,2400,Respiratory Medicine,Day Case,Adult,65+,18+ Months,1,11MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,34,3MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,2,3MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,2,15MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,2,11MH
31-08-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,1,17MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,41,36MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,17,29MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,4,10MH
31-08-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,6,29MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,13,18MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2,12MH
31-08-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2,13MH
