Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,Did
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,4,11MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,5,9MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,24,3MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,7,22MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1,32MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,3,22MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,4,28MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1,33MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,4,13MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,7,16MH
31-07-2018,2600,General Surgery,Inpatient,Child,0-15,  6-9 Months,1,20MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,5,27MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,9,1MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,7,22MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,3,25MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,6,19MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,3,27MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,3,28MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,7,13MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,4,25MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,4,1MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,1,17MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1,25MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,1,10MH
31-07-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,1,32MH
31-07-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,2,32MH
31-07-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,1,11MH
31-07-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,1,3MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,16-64,  0-3 Months,24,11MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,16-64,  3-6 Months,11,25MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,16-64,  6-9 Months,7,2MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,16-64,  9-12 Months,3,12MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,16-64, 12-15 Months,3,6MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,16-64,18+ Months,1,22MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,65+,  0-3 Months,5,24MH
31-07-2018,2605,Breast Surgery,Day Case,Adult,65+,  3-6 Months,1,13MH
31-07-2018,2605,Breast Surgery,Inpatient,Adult,16-64,  0-3 Months,2,10MH
31-07-2018,2605,Breast Surgery,Inpatient,Adult,16-64,  3-6 Months,1,33MH
31-07-2018,2605,Breast Surgery,Inpatient,Adult,16-64,  6-9 Months,1,1MH
31-07-2018,2605,Breast Surgery,Inpatient,Adult,16-64,18+ Months,1,17MH
31-07-2018,2605,Breast Surgery,Inpatient,Adult,65+,  3-6 Months,2,12MH
31-07-2018,2605,Breast Surgery,Inpatient,Adult,65+,  6-9 Months,1,19MH
31-07-2018,2605,Breast Surgery,Inpatient,Adult,65+,  9-12 Months,1,24MH
31-07-2018,7600,Cardio-Thoracic Surgery,Day Case,Adult,16-64,  3-6 Months,1,9MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,16,29MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,6,9MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  6-9 Months,5,23MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  9-12 Months,5,18MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 12-15 Months,1,16MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 15-18 Months,4,15MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,18+ Months,5,34MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,18,9MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  3-6 Months,9,12MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  6-9 Months,3,33MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  9-12 Months,3,34MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 12-15 Months,2,32MH
31-07-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,18+ Months,4,28MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,33,10MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,38,33MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,18,23MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,13,8MH
31-07-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,13,13MH
31-07-2018,7800,Urology,Day Case,Adult,16-64, 15-18 Months,8,11MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,18+ Months,19,17MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,25,1MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,13,14MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,16,28MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,7,34MH
31-07-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,6,36MH
31-07-2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,1,17MH
31-07-2018,7800,Urology,Day Case,Adult,65+,18+ Months,8,8MH
31-07-2018,7800,Urology,Day Case,Child,0-15,  0-3 Months,34,21MH
31-07-2018,7800,Urology,Day Case,Child,0-15,  3-6 Months,7,4MH
31-07-2018,7800,Urology,Day Case,Child,0-15,  6-9 Months,1,11MH
31-07-2018,7800,Urology,Day Case,Child,0-15,  9-12 Months,1,8MH
31-07-2018,7800,Urology,Day Case,Child,0-15, 12-15 Months,3,18MH
31-07-2018,7800,Urology,Day Case,Child,0-15, 15-18 Months,1,15MH
31-07-2018,7800,Urology,Day Case,Child,0-15,18+ Months,1,30MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,9,2MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,1,22MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,2,15MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,3,8MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1,31MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,18+ Months,2,36MH
31-07-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,7,32MH
31-07-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,6,15MH
31-07-2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,1,27MH
31-07-2018,7800,Urology,Inpatient,Adult,65+,18+ Months,1,10MH
31-07-2018,7800,Urology,Inpatient,Child,0-15,  0-3 Months,3,20MH
31-07-2018,7800,Urology,Inpatient,Child,0-15, 12-15 Months,1,5MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,31,34MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,34,36MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,14,24MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,4,2MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,5,13MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,3,10MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,1,29MH
31-07-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,7,12MH
31-07-2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,3,22MH
31-07-2018,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,5,23MH
31-07-2018,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1,17MH
31-07-2018,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1,27MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,48,34MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,45,15MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,23,10MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,23,9MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,11,2MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,9,31MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,13,12MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,19,7MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,19,18MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,7,17MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,7,12MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,8,36MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,3,24MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,3,30MH
31-07-2018,1503,Gynaecology,Inpatient,Child,0-15,  6-9 Months,1,29MH
31-07-2018,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,3,30MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,4,30MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,3,14MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,6,7MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,1,1MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,1,9MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,6,6MH
31-07-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,42,19MH
31-07-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,4,27MH
31-07-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1,25MH
31-07-2018,1600,Oncology,Day Case,Adult,65+,  0-3 Months,2,14MH
31-07-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,12,10MH
31-07-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,4,28MH
31-07-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,11,15MH
31-07-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,2,35MH
31-07-2018,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1,28MH
31-07-2018,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,2,21MH
31-07-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,17,19MH
31-07-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,10,8MH
31-07-2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,30,7MH
31-07-2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,15,23MH
31-07-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,2,6MH
31-07-2018,1900,Paediatrics,Inpatient,Child,0-15,  0-3 Months,4,19MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,13,13MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,2,10MH
31-07-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,17,13MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2,31MH
31-07-2018,2600,General Surgery,Inpatient,Child,0-15,  0-3 Months,7,35MH
31-07-2018,2600,General Surgery,Inpatient,Child,0-15,  3-6 Months,3,5MH
31-07-2018,2600,General Surgery,Inpatient,Child,0-15,  6-9 Months,1,11MH
31-07-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1,13MH
31-07-2018,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1,9MH
31-07-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,1,11MH
31-07-2018,100,Cardiology,Day Case,Adult,65+,  6-9 Months,1,35MH
31-07-2018,100,Cardiology,Day Case,Adult,65+,  9-12 Months,1,4MH
31-07-2018,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1,7MH
31-07-2018,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,1,9MH
31-07-2018,100,Cardiology,Inpatient,Adult,65+,  9-12 Months,1,25MH
31-07-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,17,30MH
31-07-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,3,1MH
31-07-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,2,11MH
31-07-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1,35MH
31-07-2018,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,2,17MH
31-07-2018,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2,21MH
31-07-2018,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,2,20MH
31-07-2018,1100,Haematology,Day Case,Child,0-15,  0-3 Months,1,20MH
31-07-2018,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,1,4MH
31-07-2018,1302,Paediatric Neurology,Day Case,Child,0-15,  0-3 Months,3,18MH
31-07-2018,1302,Paediatric Neurology,Day Case,Child,0-15,  3-6 Months,1,4MH
31-07-2018,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,5,16MH
31-07-2018,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,2,7MH
31-07-2018,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,1,23MH
31-07-2018,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,1,23MH
31-07-2018,1900,Paediatrics,Day Case,Child,0-15,  0-3 Months,9,32MH
31-07-2018,1900,Paediatrics,Day Case,Child,0-15,  3-6 Months,3,19MH
31-07-2018,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,14,28MH
31-07-2018,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,7,10MH
31-07-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,5,21MH
31-07-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,3,29MH
31-07-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,3,3MH
31-07-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,1,24MH
31-07-2018,2500,Rheumatology,Day Case,Adult,65+,  6-9 Months,1,11MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,35,9MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,23,10MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,8,10MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,7,11MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,4,13MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,4,36MH
31-07-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,9,5MH
31-07-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,10,33MH
31-07-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3,6MH
31-07-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,4,16MH
31-07-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2,21MH
31-07-2018,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,2,8MH
31-07-2018,2600,General Surgery,Day Case,Adult,65+,18+ Months,3,21MH
31-07-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1,36MH
31-07-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1,28MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,12,16MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,2,4MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,3,17MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1,21MH
31-07-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,2,28MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,8,31MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1,3MH
31-07-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,2,1MH
31-07-2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,3,4MH
31-07-2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,4,1MH
31-07-2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,3,9MH
31-07-2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,3,5MH
31-07-2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 12-15 Months,1,27MH
31-07-2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,5,24MH
31-07-2018,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  6-9 Months,2,20MH
31-07-2018,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  0-3 Months,3,23MH
31-07-2018,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  3-6 Months,1,6MH
31-07-2018,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  6-9 Months,1,17MH
31-07-2018,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  9-12 Months,1,2MH
31-07-2018,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  0-3 Months,1,16MH
31-07-2018,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  3-6 Months,1,26MH
31-07-2018,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  9-12 Months,1,13MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  0-3 Months,23,5MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  3-6 Months,10,11MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  6-9 Months,10,17MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  9-12 Months,11,33MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 12-15 Months,5,4MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 15-18 Months,5,27MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,18+ Months,18,25MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  0-3 Months,10,8MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  3-6 Months,2,1MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  6-9 Months,4,7MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  9-12 Months,1,21MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 12-15 Months,3,33MH
31-07-2018,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,18+ Months,4,25MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,  0-3 Months,7,2MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,  3-6 Months,4,14MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,  6-9 Months,1,16MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,  9-12 Months,1,5MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,18+ Months,5,10MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,  0-3 Months,2,16MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,  3-6 Months,6,36MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,  6-9 Months,1,19MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+, 12-15 Months,1,13MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+, 15-18 Months,3,6MH
31-07-2018,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,18+ Months,5,35MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,16,9MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,12,9MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,10,35MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,5,18MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,10,14MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,8,9MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,2,1MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,1,1MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,2,27MH
31-07-2018,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,1,6MH
31-07-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,2,27MH
31-07-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,1,9MH
31-07-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,1,16MH
31-07-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1,17MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,72,7MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,24,31MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,34,16MH
31-07-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,6,26MH
31-07-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,2,4MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,53,2MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,38,2MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,18,7MH
31-07-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,6,35MH
31-07-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,2,7MH
31-07-2018,7800,Urology,Day Case,Child,0-15,  0-3 Months,11,25MH
31-07-2018,7800,Urology,Day Case,Child,0-15,  3-6 Months,15,32MH
31-07-2018,7800,Urology,Day Case,Child,0-15,  6-9 Months,1,6MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,15,34MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,2,21MH
31-07-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3,11MH
31-07-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,7,7MH
31-07-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,7,21MH
31-07-2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1,17MH
31-07-2018,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,34,36MH
31-07-2018,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,31,34MH
31-07-2018,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,33,20MH
31-07-2018,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,26,15MH
31-07-2018,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,13,33MH
31-07-2018,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,14,12MH
31-07-2018,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,6,24MH
31-07-2018,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,31,6MH
31-07-2018,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,18,8MH
31-07-2018,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,18,35MH
31-07-2018,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,9,29MH
31-07-2018,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,5,27MH
31-07-2018,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,3,36MH
31-07-2018,8003,Pain Relief,Day Case,Adult,65+,18+ Months,3,36MH
31-07-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,23,29MH
31-07-2018,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,3,3MH
31-07-2018,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,2,8MH
31-07-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,26,31MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,25,31MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,11,3MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,7,31MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,2,5MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,1,10MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,2,3MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,8,20MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,3,33MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1,30MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,26,12MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,4,4MH
31-07-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,1,2MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,34,10MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,19,32MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,13,24MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,9,16MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,6,14MH
31-07-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,4,5MH
